D:\data\MAPPING\JULY20A-GARTNET.b\MAPPING.d
Intensity Vs Time,CPS
Acquired      : 2016/7/20 14:58:22 using Batch JULY20A-GARTNET.b
Time [Sec],Li7,B11,Na23,Mg25,Al27,Si29,P31,K39,Ca42,Sc45,Ti49,V51,Cr53,Mn55,Fe57,Co59,Ni60,Cu63,Zn66,Ga71,Rb85,Sr88,Y89,Zr90,Sn118,Ba137,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf178,Ta181,W182,Au197,Pb208,Th232,U238
2570.2129,3300.36,1600.08,416871.14,161964.44,126571443.07,4721378.72,33938.28,521232.91,4650539.86,26924.33,316539.43,126638.64,433969.14,30794602.73,3334727.28,2200.16,2200.16,11204.27,22417.11,21816.26,2200.17,9903.39,30832.86,69868.64,11905.00,5701.16,2000.14,19413.48,9303.10,16109.32,2500.22,2100.16,1800.12,2200.18,2100.16,2300.19,1700.11,200.00,1300.06,400.01,1100.04,600.01,3200.38,0.00,42366.94,2900.32,2300.20
2570.8110,3300.36,1700.09,341208.74,183508.92,123845035.99,5253647.06,34539.64,502921.29,4740248.43,27825.99,327677.22,118269.93,332594.78,31701692.75,3168771.12,2100.15,2100.15,14607.25,27425.61,22917.94,2300.18,10804.04,28528.14,89979.50,12005.08,3100.34,1900.13,21716.86,10403.87,15208.30,3200.37,2500.23,2400.21,2400.21,2100.16,1300.06,1800.12,900.03,1400.07,1000.04,1500.08,300.00,3100.35,0.00,90102.23,3300.41,3200.39
2571.4089,3100.31,2900.28,473296.83,194242.00,131904487.74,4837710.37,40654.91,574014.84,5130269.59,27425.24,300103.27,127546.37,122101.49,31520055.22,3461561.51,2300.18,3300.37,23518.80,43865.47,23218.42,2700.25,26724.68,30732.65,75195.30,12105.17,6001.29,73291.59,28829.71,9703.37,13106.17,3700.49,2900.30,2100.16,1200.05,1600.09,1500.08,900.03,1300.06,800.02,700.02,800.02,800.02,4600.78,0.00,82654.40,9603.49,4200.67
2572.0071,3200.33,9402.90,707585.40,217151.07,121918104.14,4516976.59,896779.79,967108.01,5269508.42,25121.18,271154.17,113835.41,590132.91,29396579.56,3416822.12,3000.31,3400.39,35141.95,66751.49,21215.38,2000.14,73787.82,35543.67,63639.94,12005.08,5401.04,155459.47,212503.71,30934.23,28729.62,3700.49,1800.12,2200.18,1800.12,3400.42,1900.13,2600.25,800.02,1400.07,900.03,1700.11,200.00,5100.96,0.00,72093.62,45879.65,7402.08
2572.6050,5100.85,2400.19,497144.43,304643.99,111531551.53,4791134.74,2899602.15,647819.41,5309079.07,22817.47,267183.13,141875.71,712021.48,27622410.38,3306486.94,4400.66,4800.78,42661.80,84442.28,23218.42,1300.06,112939.42,57112.66,77105.33,9102.92,3300.39,274059.89,354644.21,48584.38,37049.24,6001.29,5601.13,4700.80,3500.44,5000.91,3200.37,2900.31,1000.04,2400.21,1300.06,2100.16,900.03,5100.96,0.00,52803.94,37051.97,7902.38
2573.2031,10603.68,1100.04,367309.96,313114.75,114737398.76,4534324.29,4085515.35,433599.56,5599596.84,22316.72,485202.34,208658.28,253247.85,29930550.67,3192124.16,2900.29,2800.27,23318.48,73383.04,22216.86,2100.15,122718.63,106994.71,164734.44,8902.79,2500.22,250524.49,278447.05,39756.52,31836.37,5701.17,4100.61,4800.83,5701.18,8802.81,5901.27,7301.94,3200.37,5301.03,3500.45,3100.35,700.02,5801.24,0.00,40862.27,31136.71,7702.26
2573.8013,9703.08,1300.06,334051.49,277019.26,120810129.78,5140634.56,2361501.10,335319.70,5572807.86,31332.94,809380.52,316646.19,176748.91,29828657.58,3481946.84,2800.27,1900.12,19012.28,39051.90,21015.09,700.02,56811.40,170803.69,265926.59,10103.60,1000.04,100661.05,127579.80,17611.10,22117.56,6301.43,4500.73,6901.72,7001.78,11404.72,8702.75,8002.33,4300.67,5901.27,3800.53,5601.15,1400.07,4900.88,0.00,39558.37,11404.93,4000.61
2574.3994,8802.53,2000.13,310150.12,245073.80,126906550.54,5015881.48,580932.64,263604.22,4695734.03,31232.73,947717.77,327579.96,56206.50,29895068.91,3414372.58,3100.33,2100.15,6101.27,13606.30,21315.52,900.03,11204.34,168173.10,256966.50,8502.55,1200.05,15608.71,29631.38,10604.03,15308.41,4200.63,3000.32,5401.06,7001.78,10203.78,7902.27,5401.06,4800.84,5701.19,2500.23,5501.11,2000.15,6101.37,0.00,32539.50,8602.80,4000.61
2574.9973,11804.56,1200.05,317091.94,224558.28,127356037.66,5296473.86,76494.17,244076.76,4813385.13,27325.06,916867.87,279306.79,41658.53,30455544.47,3481923.29,3000.31,1900.12,3200.35,10904.05,23919.55,600.01,4500.70,132605.76,244655.40,8402.49,1200.05,2900.30,17611.09,8802.77,14507.56,5200.97,3600.47,5200.98,3900.55,6801.68,5701.18,7101.83,3000.33,3300.40,2800.29,3900.56,1400.07,6001.32,0.00,29732.98,8502.74,3500.47
2575.5952,8102.15,1100.04,310660.42,223035.96,137316675.72,5386875.27,46070.50,243060.40,4474727.53,22216.57,749768.99,234947.27,40254.66,31187351.56,3513048.90,1800.11,1400.07,2300.18,9703.21,21515.82,1000.03,9403.06,101857.79,200583.68,9002.86,900.03,1500.08,21917.18,11504.74,18912.84,5401.05,2200.17,3900.55,4300.67,6101.35,5100.95,4000.58,1800.12,2900.31,1500.08,3100.35,1200.05,6601.60,100.00,24221.90,7502.13,2400.22
2576.1934,7101.65,900.03,265817.29,199307.40,131014152.15,5078698.43,30230.37,185443.33,4633257.31,19913.31,683271.88,237792.09,22817.57,32000959.66,3129425.43,2100.15,1300.06,9403.01,8802.64,20714.66,400.01,1100.04,77607.88,157251.68,9202.99,1000.04,1100.04,16409.63,10203.73,19213.25,3700.49,3900.55,3900.55,4500.73,5200.98,3400.42,3800.53,2200.18,2400.21,1900.13,3000.33,1400.07,6301.46,0.00,31537.11,8903.00,2500.24
2576.7915,5901.14,1100.04,403515.89,206199.07,139483647.20,5519781.23,32234.53,192025.67,4767006.51,16909.60,565261.57,212005.27,18511.57,32685546.31,3299621.17,3100.33,2000.14,1200.05,7702.02,24320.21,500.01,1900.12,64845.19,134220.98,8602.61,400.01,1000.04,20214.61,9803.44,16109.32,4400.70,4100.61,3900.55,3400.42,4300.67,3400.42,3000.33,1200.05,2800.29,900.03,2000.15,700.02,7802.24,0.00,25624.50,5301.07,2600.26
2577.3896,5100.85,1300.06,253610.18,194545.87,129547167.55,4875585.29,28026.11,182406.30,4554754.59,13606.22,491711.38,142582.43,36745.55,32536767.84,3268943.07,1800.11,1700.10,4000.54,10803.98,18812.09,500.01,1900.12,50688.76,113544.71,9703.32,1400.07,700.02,15808.94,8402.53,15308.41,3100.35,2600.24,2400.21,2100.16,2700.26,1700.11,2200.18,1200.05,1200.05,1300.06,1200.05,800.02,8702.78,0.00,31035.94,5201.03,3200.39
2577.9875,5400.95,1700.09,284350.07,176526.38,136843360.39,5243689.58,30330.58,207835.03,5135625.33,14607.16,433128.22,143188.23,17109.88,31735984.47,3421497.44,2700.25,1800.11,2300.18,10503.76,22016.56,400.01,1800.11,46976.25,115157.41,8602.61,700.02,1200.05,20414.90,10503.95,16309.55,3600.47,2800.28,3100.35,2300.19,4400.70,2900.31,3300.40,1200.05,2000.15,1600.09,1900.13,600.01,12505.75,400.01,29131.67,8802.94,2900.32
2578.5854,7001.60,10303.48,299437.28,199206.08,139867401.70,5694600.96,31833.68,277145.92,4447124.90,13305.94,646790.77,188288.27,33938.86,30753482.70,3361566.21,2600.23,1700.10,4200.60,14206.87,21215.38,1600.09,6301.37,104274.94,259104.20,10603.96,1800.12,1800.12,19213.20,13106.15,14307.35,3500.44,3000.32,4000.58,4500.73,7201.88,6701.63,5601.14,2600.25,4500.74,2800.29,4800.84,1900.13,12806.02,0.00,47785.14,12105.55,4800.88
2579.1836,15107.46,29127.81,357580.76,231867.58,137585517.98,5220595.12,29629.18,329185.60,4851874.33,23117.94,1088390.53,242873.49,121194.08,30106457.51,3538886.81,3400.39,2400.20,22917.85,21315.47,23518.90,900.03,11804.82,165542.98,356138.77,11204.43,6801.65,1900.13,19213.20,10103.65,18011.65,5501.09,3300.39,3700.50,5601.14,10103.71,7902.27,6001.31,4000.58,5701.19,4300.68,7201.90,2600.25,15208.50,0.00,98057.86,9203.21,6501.61
2579.7817,19011.82,38247.93,596857.52,273455.13,129456946.31,5318730.48,33637.60,622394.53,4602163.15,24119.53,1273016.49,214744.29,821371.97,31827594.67,3315637.38,5000.85,4200.60,40255.03,83436.55,21816.26,2400.20,33338.39,156038.07,316532.03,11004.27,8402.52,2600.24,20515.05,9803.44,12205.35,5100.94,1900.13,3900.55,5401.06,7101.83,6001.31,7301.94,3200.37,6401.50,2500.23,5200.99,1600.09,15909.30,0.00,93424.89,8802.94,5000.95
2580.3799,12905.45,49078.90,654261.77,333647.73,137199579.84,5415039.77,31232.42,766776.66,4538913.97,20714.40,893815.23,165822.31,1186843.16,32401495.77,3213404.52,5901.18,4300.63,42260.65,148447.13,21816.26,3400.40,43766.14,95112.04,203423.00,9803.39,6501.51,1000.04,26825.73,12205.33,12005.18,2800.28,1100.04,2500.23,2500.23,3600.47,4400.70,5301.02,1900.13,3600.47,2100.16,2300.19,1400.07,11204.61,0.00,78227.92,4600.80,4600.81
2580.9778,10003.27,5200.89,698999.37,396336.69,135445793.95,5016633.40,30931.80,910089.26,4544372.70,15608.18,455894.97,119479.57,1335335.91,30629290.74,2994076.70,3800.49,2100.15,34941.47,142993.37,17810.84,3400.40,38451.06,52093.75,111529.09,8902.79,4000.57,1700.10,24922.21,11404.65,10804.19,2600.24,2000.14,2600.24,1900.13,2700.26,2500.23,3100.35,900.03,1200.05,1100.04,1500.08,900.03,10704.21,0.00,36048.47,5100.99,3300.41
2581.5757,7301.74,2200.16,430958.11,371312.21,126195528.34,4954686.52,25521.65,418271.88,4545289.35,9603.10,256293.63,83233.01,722364.55,31020676.23,2907318.33,3400.39,1500.08,23418.64,129065.15,22917.94,1100.04,19613.29,32636.82,79116.17,8402.49,2800.28,1700.10,24321.15,12905.96,11504.75,2100.16,1100.04,1200.05,1400.07,2100.16,1800.12,1200.05,900.03,1300.06,700.02,1800.12,700.02,14607.84,0.00,30835.48,5701.23,2000.15
2582.1738,5000.82,1100.04,309843.92,289857.01,129284322.30,5160442.09,28527.05,333172.49,4951841.20,7902.10,218902.25,73783.17,201360.23,30890210.55,3150270.05,3800.49,2100.15,14306.96,76800.46,20614.52,900.03,7802.10,28027.16,56409.98,12105.17,1700.10,2600.24,28128.28,14507.53,13006.07,2400.21,1600.09,1200.05,1500.08,1900.13,1700.11,1900.13,1000.04,700.02,200.00,2000.15,400.01,21116.38,0.00,33140.98,5801.28,2900.32
2582.7720,3800.47,2000.13,293624.90,176931.08,134339939.31,4833757.46,27525.18,263909.57,4675856.01,7301.79,216365.48,70668.05,92890.53,31063228.93,3154015.01,3400.39,2000.14,6901.62,29329.28,16008.76,900.03,5100.90,25522.52,66653.50,9403.12,1500.08,700.02,31134.65,15808.94,15408.52,1900.13,1800.12,1100.04,1300.06,2400.21,1000.04,2000.15,600.01,1100.04,500.01,1100.04,400.01,24221.54,0.00,48186.58,7502.13,4800.88
2583.3701,3800.47,1800.11,352769.65,164289.37,140225176.32,5154867.20,27625.37,364695.73,4879178.28,8602.49,267590.38,84741.53,153996.86,33322658.33,3478614.06,2700.25,1900.12,21315.44,26523.95,19813.41,1100.04,9002.80,39052.71,77306.41,13005.96,5200.97,1900.13,35444.90,16309.52,20214.67,3100.35,3600.47,2000.14,2500.23,2800.28,2600.25,2100.16,1300.06,1400.07,1400.07,1200.05,1100.04,22718.95,0.00,54410.36,8602.80,5000.95
2583.9680,6101.22,2600.22,2072368.75,175919.35,133169726.14,4915114.43,31432.84,1823546.09,4713953.83,12805.51,499360.50,133094.82,248467.85,29405025.39,3656134.86,3900.52,10003.40,107793.70,51389.83,23819.38,4100.58,14707.48,80825.45,153916.04,13106.06,4800.82,2400.21,31836.23,18111.74,21516.62,4100.60,3200.37,3200.37,3800.52,7001.78,5100.95,4600.77,1600.09,2300.19,3100.35,3400.42,900.03,17711.52,0.00,62043.45,12205.64,4300.70
2584.5659,11304.18,1400.06,1283195.06,201435.38,122636156.57,5406521.67,25221.14,862692.08,5201778.96,22116.42,865836.23,194365.95,344154.57,31425105.97,3925018.71,4900.81,2800.27,16909.72,37748.49,18812.09,1500.08,13206.03,136037.44,289268.97,12305.34,3800.52,2100.16,29531.17,15108.17,21516.62,5000.90,4800.83,6601.58,5601.14,11104.48,7702.16,10604.09,4500.74,5200.99,4100.62,5901.28,1900.13,11905.21,0.00,39859.26,13006.41,6401.56
2585.1641,17810.37,27124.11,523466.97,238977.20,132086687.78,5038471.09,28026.11,431644.14,5150178.51,26623.79,1203811.04,259043.80,511589.89,30454597.06,4343112.35,4200.60,2100.15,6401.39,18011.05,20814.80,1700.10,9603.19,165542.98,311014.06,9703.32,3600.46,1600.09,23519.78,14707.74,20214.67,6601.57,3800.52,8302.49,8202.44,11004.40,9002.95,7101.83,4300.67,6701.64,3000.33,6101.36,1700.11,7602.12,0.00,41363.81,10904.51,9603.51
2585.7622,12905.45,14807.19,410602.98,194444.58,119440567.08,5237523.90,31733.47,565187.84,4299811.26,23518.57,1070543.45,205413.43,692423.88,30338261.70,3959524.21,3500.42,1900.12,7401.86,14306.97,20914.95,1500.08,6701.55,134523.36,245875.88,10103.60,2200.17,2300.19,32638.07,18011.61,19713.95,5301.01,3800.52,5100.94,6101.35,7702.15,5701.18,6501.54,2500.23,3400.42,2500.23,4700.81,1200.05,16209.65,200.00,43370.14,16310.08,5501.15
2586.3604,10603.68,12705.29,389454.13,197382.35,124486735.90,5086185.33,29128.20,349847.05,4899344.69,21715.83,674378.66,157431.57,766124.71,32482580.44,3939869.03,3900.52,1400.07,8902.69,16108.84,17009.89,1200.05,4600.73,83641.41,156746.24,11604.75,1100.04,1000.04,35946.18,16109.29,27727.59,3600.47,4800.83,4400.70,3200.37,4900.87,5301.02,4200.64,1800.12,2500.23,1800.12,3400.42,1100.04,15208.50,0.00,38555.45,16510.33,6201.46
2586.9583,4800.75,4200.58,400743.58,162166.59,123031862.46,4893931.97,29829.57,321010.64,4784876.13,16208.82,452287.06,135819.37,496488.53,31927754.69,4019855.85,3400.39,2300.18,9903.33,17710.68,19913.55,1600.09,5801.16,64142.07,112234.53,9803.39,3100.34,3000.32,44069.39,17711.22,25823.93,3900.55,3900.55,3100.35,2200.18,5200.98,3900.55,2300.19,2000.15,2400.21,1800.12,2400.21,300.00,20114.86,200.00,51097.34,16910.83,7101.92
2587.5562,4500.66,5400.96,445366.94,163076.32,127258605.11,5653632.45,30731.39,411795.75,5230607.24,11504.44,554361.82,155107.26,232816.50,31412061.71,4503474.62,3400.39,2500.21,5300.96,11204.28,20314.10,800.02,3900.53,67858.98,162711.69,11804.91,1700.10,4500.72,45774.86,22518.14,27927.99,4800.83,5000.90,3600.47,1600.09,4500.74,2400.21,3700.50,1500.08,1900.13,900.03,3900.56,1800.12,21116.38,0.00,39558.37,18312.70,10304.04
2588.1543,4400.63,4000.52,353588.45,165502.51,116895731.58,5121997.87,31332.63,337978.59,4816155.69,13406.03,949421.78,158543.33,272892.33,29651329.62,4195256.86,3900.52,1500.08,5601.07,16609.39,19713.28,3000.31,6001.25,90683.70,347942.53,14507.42,2200.17,13606.62,69070.29,27827.70,36146.88,7101.81,5100.94,4500.73,4300.67,5200.98,4100.61,5000.91,1700.11,3900.56,1600.09,5501.11,2700.27,19814.42,100.00,34344.00,29132.14,13206.63
2588.7524,6101.22,2100.14,368949.17,177335.79,125404340.25,5254721.22,33136.49,899262.50,5152516.49,13005.68,1603073.48,206325.98,69462.59,31041322.89,5003710.21,4000.54,1600.09,3900.52,11204.28,17310.24,11004.18,4600.73,122718.97,462593.75,11704.83,1100.04,15308.38,77816.08,33239.51,39856.98,7101.81,5601.13,6301.44,6601.58,8602.69,7001.78,6801.68,2800.29,3800.53,3300.40,7802.23,4000.59,19013.28,0.00,45376.78,32540.09,15409.03
2589.3506,6201.26,2200.16,380838.72,201232.70,123499255.36,5682903.34,27425.00,1342501.27,4722028.63,17209.94,1873149.73,228548.39,97016.87,30739652.78,4129060.47,4700.75,1900.12,5400.99,14006.68,20314.10,16709.63,5901.20,127560.63,460529.30,11404.59,1500.08,15408.49,75704.53,28929.94,35645.58,6401.47,3500.44,5801.22,5701.18,7602.10,5301.02,5301.02,3500.45,5801.23,3500.45,8302.53,3200.38,20415.31,0.00,37552.60,26827.26,13406.83
2589.9485,6401.34,2500.21,372228.13,196369.26,124750135.06,5339161.03,29028.01,1105445.60,4873328.17,12004.84,1446422.09,183124.17,87055.22,31516473.54,4334209.23,4100.57,2300.18,6501.44,23618.99,17009.89,11104.25,4900.83,124332.68,322870.07,9202.99,2700.26,12305.41,63845.53,26925.93,28529.21,4700.79,4400.70,5901.26,5501.10,6801.68,6601.58,6601.59,1900.13,3900.56,3100.35,4900.88,2500.23,27628.03,0.00,44072.43,22318.87,13506.94
2590.5464,6501.38,4700.72,440013.53,195356.24,123258012.07,5274475.04,29428.78,816377.75,4578999.59,11304.29,848058.74,163092.27,440868.55,31658620.12,4162623.84,3800.49,3000.31,14607.25,25722.53,16509.31,5801.16,12405.32,78010.03,209914.92,9202.99,1500.08,6701.61,58321.46,23219.29,28328.80,5000.90,4300.67,4200.64,3000.33,4100.61,3700.50,3300.40,900.03,1500.08,1400.07,3700.50,1300.06,27527.82,100.00,39959.56,18312.70,6401.56
2591.1445,5200.88,6501.39,390274.90,171165.15,123801246.20,5090793.48,27625.37,435658.11,4528387.89,7701.99,465382.67,152177.12,257317.11,28654870.85,4376440.20,3100.33,1100.04,6101.27,18812.05,17110.00,1600.09,5200.94,71275.38,198454.57,11404.59,1200.05,3800.52,57216.91,20414.91,30232.80,6301.43,3400.42,4000.58,3700.50,5501.10,4700.80,3300.40,1300.06,2900.31,1700.11,3000.33,500.01,33040.07,0.00,33140.98,16710.58,7802.32
2591.7427,4000.52,30330.15,344686.30,180675.05,131096906.44,5286688.25,30931.80,301816.89,5295926.62,13005.68,413890.87,152682.28,300519.75,30723026.84,4715194.74,4100.57,2400.20,5000.85,11304.35,15808.54,1000.03,4900.83,80724.89,189231.98,13206.15,400.01,2300.19,48985.71,21216.11,32838.69,6401.47,3200.37,3700.50,2900.30,4200.64,2900.31,2900.31,1900.13,3400.42,1400.07,4600.78,400.01,35847.17,100.00,36950.93,15709.35,5901.32
2592.3408,3500.40,14206.62,324343.43,173997.25,123618034.23,5143996.69,29328.59,321010.64,4873606.25,9903.29,465279.54,174015.43,151066.89,30182816.67,4401053.34,3500.42,2200.16,4300.63,13506.21,16909.77,1100.04,3200.35,104677.83,174649.96,9703.32,700.02,2800.28,44671.30,23119.12,24721.93,6601.57,5200.98,5501.09,3400.42,6801.68,4300.67,5100.95,2700.27,3000.33,2400.21,4500.74,1200.05,27828.43,0.00,29432.32,17211.22,6701.71
2592.9387,6601.43,8002.10,299845.26,191001.03,125496148.61,5327377.48,30530.98,262790.09,5205888.46,13706.31,484376.03,183934.11,122908.13,33354465.99,4638870.45,3000.31,1900.12,2000.14,13105.85,18111.21,1200.05,2500.22,129780.27,211741.31,10704.04,800.02,2200.17,39957.05,18011.61,23519.85,6201.38,4700.80,6201.39,6701.63,8402.56,6001.31,5301.02,2900.31,5200.99,2900.31,4200.65,1400.07,23119.63,0.00,25724.69,17912.15,5901.32
2593.5366,8202.20,4300.61,273044.43,207821.09,127467232.41,5340288.90,30831.59,224067.04,5089473.30,15407.97,645224.76,182111.82,261591.04,32516121.17,4097663.99,5000.85,1500.08,3800.49,11004.13,15908.65,300.00,1200.05,132908.52,213060.50,10203.67,2000.14,1800.12,34041.42,16709.99,24120.88,6501.52,4800.83,5801.22,3900.55,10103.71,7401.99,8702.75,3200.37,5200.99,3900.56,5901.28,1200.05,17110.75,0.00,23821.18,17111.09,4200.67
2594.1348,9202.77,4600.69,315356.18,210862.84,128463767.03,4882459.93,29829.57,243365.31,4927709.49,16409.04,909749.32,198824.50,203793.19,30594040.05,4063558.89,5100.88,1200.05,1200.05,10503.76,17009.89,400.01,1000.03,146640.42,219455.22,8802.73,700.02,1200.05,41962.92,18512.26,22818.69,6101.34,4600.76,5100.94,6001.30,7802.21,8802.82,5401.06,3400.42,5200.99,3700.50,4900.88,2000.15,17010.63,0.00,30935.71,15509.11,4300.70
2594.7329,9402.89,3500.40,315662.50,201334.05,134546670.58,5432215.61,29729.37,244788.26,4824642.47,13205.85,740521.73,173206.03,84339.58,30822389.65,3619191.60,2700.25,1700.10,4000.54,16208.95,16108.87,600.01,2300.18,98736.23,194197.27,13306.24,300.00,1700.10,37249.58,17010.35,21416.46,6001.29,4900.87,2900.30,4300.67,5601.14,5200.98,3800.53,1700.11,3100.35,1800.12,5200.99,1400.07,18011.92,200.00,29732.98,16009.71,3900.58
2595.3311,5400.95,1400.06,342538.31,185938.39,133058158.58,4799663.58,30731.39,330207.76,4411014.88,10103.43,526370.02,141572.84,46272.20,28327262.42,3089938.41,2400.20,2300.18,3600.44,13906.59,18812.09,1000.03,4000.55,60727.36,126350.44,11304.51,400.01,2600.24,43467.50,19814.05,24922.29,5301.01,3300.39,2400.21,3800.52,3900.55,2900.31,2200.18,1600.09,2300.19,1500.08,1900.13,1100.04,26024.87,100.00,35146.08,17411.48,3200.39
2595.9290,6701.47,30029.56,324547.73,191709.92,139411704.54,5133620.29,30831.59,278673.95,4721153.18,12104.92,447958.79,133801.15,63435.63,30849090.52,2786713.94,2200.16,2100.15,4600.72,17310.20,17410.36,500.01,2700.25,57915.84,116568.66,14407.32,1200.05,1600.09,47279.86,21817.03,23519.85,4200.63,2900.30,2000.14,2400.21,2900.31,3500.45,3600.47,1800.12,2000.15,1000.04,2500.23,1700.11,26926.62,0.00,30635.02,15609.23,3900.58
2596.5269,4300.61,4400.64,325671.51,193026.55,138836781.14,4411687.31,290276.39,280100.22,4755223.90,8502.43,365546.22,124823.34,23819.15,26788802.63,2810467.38,2900.29,2100.15,4000.54,12305.16,14507.19,1400.07,20414.40,59221.12,98635.77,11504.67,1200.05,37951.44,84454.46,21917.19,22117.56,3100.35,1900.13,2700.26,2100.16,3600.47,2500.23,2400.21,1700.11,1300.06,1600.09,2400.21,1400.07,36849.84,0.00,36549.83,27528.70,4400.74
2597.1250,4500.66,2400.19,915196.09,189482.06,136261332.19,4952720.81,757101.03,800160.11,4947134.33,6301.33,298776.93,100137.08,22416.96,28059907.14,2628518.57,2600.23,2700.25,8702.57,17710.68,17810.84,1400.07,32636.80,42161.43,81328.41,13706.62,1900.13,51695.39,110233.12,28829.73,29230.66,5501.09,3600.47,2300.19,1500.08,3100.35,2700.27,1200.05,700.02,1200.05,700.02,1400.07,400.01,47884.12,100.00,52201.59,23420.77,4100.64
2597.7231,2900.28,2900.28,1567302.72,171367.43,134065281.14,5021391.93,462096.34,798262.60,4674197.79,4500.68,256395.36,99734.39,25121.30,30373096.45,2832583.88,2600.23,1700.10,11704.66,16108.84,20113.82,1000.03,18812.23,29630.35,59120.79,14607.52,1100.04,31034.41,80531.40,24321.16,27026.21,3400.42,3500.44,1300.06,1300.06,2100.16,900.03,1200.05,500.01,700.02,200.00,1200.05,600.01,48486.25,0.00,67369.10,20415.79,3600.49
2598.3213,4300.61,6401.34,660897.87,190292.15,132148500.52,4992088.81,139040.19,540395.75,4822922.46,5000.84,236875.02,107790.48,675048.29,26847276.48,2957204.10,2000.14,1500.08,9102.82,23318.52,14407.09,1200.05,16709.65,39854.90,61832.11,19012.74,2600.24,5701.16,55108.46,22217.66,23119.18,4500.73,2900.30,2300.19,600.01,2800.28,2300.19,1100.04,700.02,800.02,1000.04,1500.08,300.00,53304.22,0.00,33942.98,18012.29,3400.44
2598.9192,3100.31,11104.04,312701.88,180573.84,131060285.35,5089053.34,33938.28,391254.83,4656832.85,6301.33,250089.14,119076.35,267475.70,28584173.05,2642144.12,2700.25,1800.11,3700.47,13205.94,17910.96,1600.09,7201.79,38952.44,61329.98,16109.15,7502.01,1600.09,45373.55,18312.00,24221.06,4700.79,3700.49,2600.24,2400.21,3000.33,2700.27,2400.21,1600.09,1400.07,1200.05,1800.12,800.02,85870.15,0.00,28329.95,15609.23,3200.39
2599.5173,2100.14,10203.41,299029.32,185837.15,137517122.39,4659915.22,30230.37,371459.25,4890651.91,6301.33,308982.69,137030.44,805747.46,28731426.42,2968851.18,2600.23,1700.10,22817.69,14006.68,21215.38,4000.55,5801.16,43064.08,84345.65,14807.73,1600.09,2000.14,36447.47,18111.74,26825.83,4800.83,3100.35,2800.28,1700.10,3100.35,2500.23,2300.19,1000.04,1900.13,600.01,1900.13,1200.05,40259.48,0.00,34745.03,14808.31,3300.41
